vehicle_id,maintenance_date,downtime_days,predicted_downtime,next_service_date
VEH-03241,2022-09-01,5.9,9.49,2022-11-30
VEH-03241,2023-07-26,13.1,9.49,2023-10-24
VEH-03242,2023-11-12,10.1,9.19,2024-02-10
VEH-03242,2022-12-30,8.3,9.19,2023-03-30
VEH-03244,2022-03-15,7.7,6.8,2022-06-13
VEH-03244,2024-06-24,5.8,6.8,2024-09-22
VEH-03245,2023-10-28,10.1,9.05,2024-01-26
VEH-03245,2023-08-06,8.0,9.05,2023-11-04
VEH-03247,2022-04-27,10.9,9.33,2022-07-26
VEH-03248,2024-10-05,2.2,5.07,2025-01-03
VEH-03250,2022-10-21,4.2,4.94,2023-01-19
VEH-03250,2024-04-09,5.5,4.94,2024-07-08
VEH-03251,2024-12-31,6.3,9.88,2025-03-31
VEH-03251,2024-10-18,13.5,9.88,2025-01-16
VEH-03252,2023-07-29,10.7,9.23,2023-10-27
VEH-03253,2022-06-03,2.9,1.96,2022-09-01
VEH-03253,2024-06-28,5.4,1.96,2024-09-26
VEH-03253,2022-12-13,3.1,1.96,2023-03-13
VEH-03254,2024-04-24,13.6,10.65,2024-07-23
VEH-03255,2023-10-12,13.2,10.45,2024-01-10
VEH-03256,2023-01-29,5.6,5.28,2023-04-29
VEH-03256,2024-12-26,4.8,5.28,2025-03-26
VEH-03257,2024-04-20,3.7,6.85,2024-07-19
VEH-03257,2024-06-22,9.9,6.85,2024-09-20
VEH-03259,2024-11-14,11.8,6.94,2025-02-12
VEH-03259,2023-09-19,2.0,6.94,2023-12-18
VEH-03260,2023-06-07,4.6,6.24,2023-09-05
VEH-03261,2024-09-24,3.4,5.66,2024-12-23
VEH-03262,2022-06-10,13.5,7.09,2022-09-08
VEH-03262,2022-08-17,0.6,7.09,2022-11-15
VEH-03263,2024-04-17,14.2,8.51,2024-07-16
VEH-03263,2023-10-12,2.8,8.51,2024-01-10
VEH-03264,2022-09-23,2.4,5.17,2022-12-22
VEH-03265,2023-11-07,4.9,6.75,2024-02-05
VEH-03265,2023-11-21,8.5,6.75,2024-02-19
VEH-03266,2024-12-15,14.3,8.87,2025-03-15
VEH-03266,2022-02-16,4.8,8.87,2022-05-17
VEH-03266,2024-03-12,6.4,8.87,2024-06-10
VEH-03267,2023-04-07,5.5,7.38,2023-07-06
VEH-03267,2022-02-15,9.2,7.38,2022-05-16
VEH-03268,2022-03-28,14.2,6.61,2022-06-26
VEH-03268,2024-01-06,4.0,6.61,2024-04-05
VEH-03268,2023-10-15,2.7,6.61,2024-01-13
VEH-03269,2023-12-12,3.4,7.43,2024-03-11
VEH-03269,2024-12-02,11.4,7.43,2025-03-02
VEH-03270,2022-10-24,13.8,11.4,2023-01-22
VEH-03270,2024-12-13,9.1,11.4,2025-03-13
VEH-03271,2022-04-24,13.1,10.41,2022-07-23
VEH-03272,2022-01-02,11.4,7.49,2022-04-02
VEH-03272,2024-02-25,7.1,7.49,2024-05-25
VEH-03272,2024-03-07,4.2,7.49,2024-06-05
VEH-03274,2022-06-23,11.2,9.48,2022-09-21
VEH-03276,2023-10-10,9.8,8.79,2024-01-08
VEH-03277,2022-11-17,8.4,9.39,2023-02-15
VEH-03277,2024-06-27,10.4,9.39,2024-09-25
VEH-03280,2024-08-28,1.5,4.73,2024-11-26
VEH-03282,2022-03-02,11.6,9.67,2022-05-31
VEH-03283,2023-09-20,11.1,10.66,2023-12-19
VEH-03283,2023-11-02,10.3,10.66,2024-01-31
VEH-03284,2022-09-16,14.5,11.09,2022-12-15
VEH-03285,2024-09-05,0.5,4.24,2024-12-04
VEH-03286,2023-09-02,2.2,5.28,2023-12-01
VEH-03286,2024-07-14,8.2,5.28,2024-10-12
VEH-03288,2024-05-06,3.1,5.18,2024-08-04
VEH-03288,2024-02-10,7.1,5.18,2024-05-10
VEH-03290,2023-11-30,4.9,6.39,2024-02-28
VEH-03291,2023-05-21,5.7,6.78,2023-08-19
VEH-03292,2024-03-28,1.2,4.58,2024-06-26
VEH-03293,2024-06-16,4.3,9.49,2024-09-14
VEH-03293,2024-01-04,14.7,9.49,2024-04-03
VEH-03294,2022-05-20,10.5,11.85,2022-08-18
VEH-03294,2024-07-02,7.9,11.85,2024-09-30
VEH-03294,2022-10-28,13.2,11.85,2023-01-26
VEH-03295,2023-04-23,2.4,5.17,2023-07-22
VEH-03297,2023-05-07,13.2,13.94,2023-08-05
VEH-03297,2023-07-29,14.9,13.94,2023-10-27
VEH-03298,2022-01-16,6.1,9.11,2022-04-16
VEH-03298,2024-07-13,12.7,9.11,2024-10-11
VEH-03298,2024-09-25,7.2,9.11,2024-12-24
VEH-03299,2023-12-20,11.8,9.1,2024-03-19
VEH-03299,2023-12-01,6.4,9.1,2024-02-29
VEH-03300,2024-09-28,12.7,6.17,2024-12-27
VEH-03300,2024-12-16,0.8,6.17,2025-03-16
VEH-03300,2022-06-04,6.5,6.17,2022-09-02
VEH-03302,2024-05-18,10.1,10.61,2024-08-16
VEH-03302,2024-06-02,11.2,10.61,2024-08-31
VEH-03303,2022-10-11,14.6,11.14,2023-01-09
VEH-03304,2022-09-15,14.6,11.14,2022-12-14
VEH-03305,2024-06-20,12.7,7.63,2024-09-18
VEH-03305,2023-07-03,2.5,7.63,2023-10-01
VEH-03306,2024-01-29,15.0,11.34,2024-04-28
VEH-03307,2022-04-23,1.5,4.73,2022-07-22
VEH-03308,2023-05-05,14.9,11.29,2023-08-03
VEH-03309,2022-07-16,8.0,6.7,2022-10-14
VEH-03309,2023-01-06,5.3,6.7,2023-04-06
VEH-03310,2022-07-08,0.9,1.71,2022-10-06
VEH-03310,2024-08-24,2.2,1.71,2024-11-22
VEH-03311,2024-03-12,3.3,2.1,2024-06-10
VEH-03311,2023-08-30,0.6,2.1,2023-11-28
VEH-03313,2024-01-09,11.2,12.62,2024-04-08
VEH-03313,2022-07-01,14.2,12.62,2022-09-29
VEH-03314,2024-07-12,9.0,8.4,2024-10-10
VEH-03315,2024-07-08,10.7,9.16,2024-10-06
VEH-03315,2022-01-04,11.0,9.16,2022-04-04
VEH-03315,2023-02-06,4.4,9.16,2023-05-07
VEH-03316,2023-11-07,13.8,10.27,2024-02-05
VEH-03316,2024-03-22,6.8,10.27,2024-06-20
VEH-03317,2023-09-08,7.9,9.88,2023-12-07
VEH-03317,2022-03-04,11.9,9.88,2022-06-02
VEH-03319,2023-01-31,6.0,6.93,2023-05-01
VEH-03320,2023-07-17,9.3,8.55,2023-10-15
VEH-03321,2022-06-06,4.3,6.1,2022-09-04
VEH-03322,2023-11-30,7.5,7.66,2024-02-28
VEH-03323,2022-05-03,2.4,5.17,2022-08-01
VEH-03324,2022-07-13,2.7,8.07,2022-10-11
VEH-03324,2023-01-29,13.4,8.07,2023-04-29
VEH-03325,2023-12-17,1.6,4.78,2024-03-16
VEH-03326,2024-03-06,1.1,4.69,2024-06-04
VEH-03326,2022-01-13,8.1,4.69,2022-04-13
VEH-03327,2023-02-15,4.0,5.95,2023-05-16
VEH-03328,2024-01-03,2.0,4.97,2024-04-02
VEH-03329,2022-09-03,9.5,10.97,2022-12-02
VEH-03329,2022-06-17,12.7,10.97,2022-09-15
VEH-03329,2022-05-17,7.6,10.97,2022-08-15
VEH-03330,2023-10-12,12.7,6.85,2024-01-10
VEH-03330,2023-09-12,0.9,6.85,2023-12-11
VEH-03331,2022-06-02,1.7,5.57,2022-08-31
VEH-03331,2024-05-02,9.3,5.57,2024-07-31
VEH-03332,2023-02-05,1.4,2.54,2023-05-06
VEH-03332,2022-03-10,3.4,2.54,2022-06-08
VEH-03336,2024-01-05,5.5,6.69,2024-04-04
VEH-03337,2022-12-20,4.9,6.39,2023-03-20
VEH-03338,2022-03-30,13.3,13.76,2022-06-28
VEH-03338,2023-10-23,8.8,13.76,2024-01-21
VEH-03338,2022-11-30,13.4,13.76,2023-02-28
VEH-03339,2023-08-16,8.7,8.25,2023-11-14
VEH-03341,2023-02-12,3.9,5.9,2023-05-13
VEH-03342,2024-03-22,0.9,4.43,2024-06-20
VEH-03343,2022-11-14,12.8,10.09,2023-02-12
VEH-03343,2024-12-22,3.2,10.09,2025-03-22
VEH-03343,2022-10-23,12.0,10.09,2023-01-21
VEH-03344,2022-10-20,12.0,9.64,2023-01-18
VEH-03344,2023-01-28,7.3,9.64,2023-04-28
VEH-03345,2022-11-11,12.0,6.75,2023-02-09
VEH-03345,2023-09-19,1.4,6.75,2023-12-18
VEH-03346,2024-12-01,4.2,6.05,2025-03-01
VEH-03347,2023-12-16,1.3,4.63,2024-03-15
VEH-03348,2022-07-26,13.2,13.12,2022-10-24
VEH-03348,2022-03-18,10.0,13.12,2022-06-16
VEH-03348,2023-01-29,11.0,13.12,2023-04-29
VEH-03349,2023-10-29,4.1,4.35,2024-01-27
VEH-03349,2022-10-27,4.4,4.35,2023-01-25
VEH-03350,2022-11-15,13.7,11.3,2023-02-13
VEH-03350,2023-01-26,9.0,11.3,2023-04-26
VEH-03352,2024-10-13,13.3,11.94,2025-01-11
VEH-03352,2024-11-20,10.7,11.94,2025-02-18
VEH-03353,2023-12-04,2.4,8.12,2024-03-03
VEH-03353,2024-04-25,13.8,8.12,2024-07-24
VEH-03354,2022-01-04,3.5,4.84,2022-04-04
VEH-03354,2022-09-09,6.0,4.84,2022-12-08
VEH-03355,2024-03-10,8.5,6.31,2024-06-08
VEH-03355,2024-03-06,4.0,6.31,2024-06-04
VEH-03356,2024-03-16,0.8,2.24,2024-06-14
VEH-03356,2023-06-25,3.4,2.24,2023-09-23
VEH-03357,2023-12-03,11.6,7.78,2024-03-02
VEH-03357,2022-11-28,3.9,7.78,2023-02-26
VEH-03358,2023-11-10,0.9,7.43,2024-02-08
VEH-03358,2024-10-01,13.9,7.43,2024-12-30
VEH-03359,2024-02-03,13.7,7.78,2024-05-03
VEH-03359,2024-11-08,1.8,7.78,2025-02-06
VEH-03360,2024-01-02,4.2,6.05,2024-04-01
VEH-03362,2022-10-15,2.4,5.17,2023-01-13
VEH-03363,2022-10-17,10.2,9.98,2023-01-15
VEH-03363,2022-11-28,9.8,9.98,2023-02-26
VEH-03364,2022-12-19,10.0,6.76,2023-03-19
VEH-03364,2023-06-23,5.4,6.76,2023-09-21
VEH-03364,2024-11-22,5.8,6.76,2025-02-20
VEH-03365,2022-10-08,1.4,4.68,2023-01-06
VEH-03366,2023-07-29,2.2,5.07,2023-10-27
VEH-03367,2022-05-15,5.0,6.44,2022-08-13
VEH-03368,2023-08-01,7.8,10.57,2023-10-30
VEH-03368,2024-01-31,13.4,10.57,2024-04-30
VEH-03370,2022-02-18,4.9,8.72,2022-05-19
VEH-03370,2024-03-29,11.2,8.72,2024-06-27
VEH-03370,2024-07-10,9.1,8.72,2024-10-08
VEH-03371,2022-06-09,12.9,10.31,2022-09-07
VEH-03372,2023-08-17,10.7,9.23,2023-11-15
VEH-03373,2023-01-25,14.2,7.73,2023-04-25
VEH-03373,2022-08-20,1.2,7.73,2022-11-18
VEH-03374,2023-01-12,2.6,5.27,2023-04-12
VEH-03375,2022-01-17,10.6,9.18,2022-04-17
VEH-03376,2023-04-28,1.7,4.82,2023-07-27
VEH-03377,2023-04-21,14.7,10.58,2023-07-20
VEH-03377,2024-06-02,5.0,10.58,2024-08-31
VEH-03377,2024-09-23,9.3,10.58,2024-12-22
VEH-03379,2023-11-08,7.7,7.01,2024-02-06
VEH-03379,2022-09-20,7.7,7.01,2022-12-19
VEH-03379,2024-01-26,6.3,7.01,2024-04-25
VEH-03381,2023-03-07,4.9,6.39,2023-06-05
VEH-03382,2023-08-08,12.3,7.54,2023-11-06
VEH-03382,2024-10-14,0.8,7.54,2025-01-12
VEH-03382,2022-05-15,9.7,7.54,2022-08-13
VEH-03383,2022-04-11,12.5,10.11,2022-07-10
VEH-03384,2023-06-08,3.9,5.9,2023-09-06
VEH-03385,2024-04-11,4.7,6.29,2024-07-10
VEH-03386,2024-07-28,1.6,5.77,2024-10-26
VEH-03386,2024-12-13,9.8,5.77,2025-03-13
VEH-03387,2024-07-01,6.9,7.37,2024-09-29
VEH-03388,2023-08-21,3.9,5.87,2023-11-19
VEH-03388,2022-07-29,7.7,5.87,2022-10-27
VEH-03389,2022-09-05,11.6,9.67,2022-12-04
VEH-03390,2023-12-05,0.9,3.73,2024-03-04
VEH-03390,2022-05-05,12.6,3.73,2022-08-03
VEH-03390,2023-11-22,1.5,3.73,2024-02-20
VEH-03391,2022-08-01,3.0,5.82,2022-10-30
VEH-03391,2022-12-26,8.5,5.82,2023-03-26
VEH-03393,2024-07-06,5.8,7.78,2024-10-04
VEH-03393,2023-10-31,9.7,7.78,2024-01-29
VEH-03394,2024-06-01,6.4,7.13,2024-08-30
VEH-03395,2023-07-07,7.8,6.21,2023-10-05
VEH-03395,2022-11-12,4.5,6.21,2023-02-10
VEH-03396,2024-05-06,2.8,5.36,2024-08-04
VEH-03397,2022-11-17,7.9,7.86,2023-02-15
VEH-03399,2022-04-07,3.9,5.9,2022-07-06
VEH-03401,2024-02-05,14.9,8.62,2024-05-05
VEH-03401,2023-12-03,1.4,8.62,2024-03-02
VEH-03401,2024-05-15,8.7,8.62,2024-08-13
VEH-03402,2023-11-19,5.6,6.73,2024-02-17
VEH-03403,2024-03-23,13.6,10.65,2024-06-21
VEH-03404,2022-03-10,5.9,6.88,2022-06-08
VEH-03405,2022-03-11,6.5,7.17,2022-06-09
VEH-03406,2023-01-17,14.5,11.09,2023-04-17
VEH-03407,2023-10-08,12.0,6.89,2024-01-06
VEH-03407,2022-02-26,1.7,6.89,2022-05-27
VEH-03408,2023-03-10,7.7,4.54,2023-06-08
VEH-03408,2023-08-11,1.2,4.54,2023-11-09
VEH-03410,2024-07-25,7.3,7.48,2024-10-23
VEH-03410,2024-11-03,7.6,7.48,2025-02-01
VEH-03411,2022-12-03,7.5,8.42,2023-03-03
VEH-03411,2024-08-22,13.6,8.42,2024-11-20
VEH-03411,2022-04-28,3.5,8.42,2022-07-27
VEH-03412,2022-12-19,8.2,8.01,2023-03-19
VEH-03413,2022-12-03,5.4,6.64,2023-03-03
VEH-03414,2023-08-10,4.0,5.28,2023-11-08
VEH-03414,2023-06-25,6.4,5.28,2023-09-23
VEH-03415,2022-08-13,11.0,7.58,2022-11-11
VEH-03415,2023-10-28,4.1,7.58,2024-01-26
VEH-03417,2022-04-25,4.8,6.34,2022-07-24
VEH-03419,2022-06-08,10.2,6.76,2022-09-06
VEH-03419,2022-04-14,9.9,6.76,2022-07-13
VEH-03419,2023-06-24,1.1,6.76,2023-09-22
VEH-03420,2023-02-11,2.9,4.15,2023-05-12
VEH-03420,2024-07-27,5.2,4.15,2024-10-25
VEH-03422,2023-05-02,4.5,8.02,2023-07-31
VEH-03422,2023-10-29,11.5,8.02,2024-01-27
VEH-03425,2022-06-26,5.1,6.49,2022-09-24
VEH-03426,2023-04-27,7.5,5.49,2023-07-26
VEH-03426,2022-08-25,2.2,5.49,2022-11-23
VEH-03426,2022-12-17,8.9,5.49,2023-03-17
VEH-03427,2023-08-20,12.8,9.83,2023-11-18
VEH-03427,2023-12-15,6.9,9.83,2024-03-14
VEH-03428,2024-03-10,10.4,9.08,2024-06-08
VEH-03431,2022-11-24,13.5,12.83,2023-02-22
VEH-03431,2023-04-28,9.0,12.83,2023-07-27
VEH-03431,2023-04-27,11.1,12.83,2023-07-26
VEH-03432,2024-08-24,9.7,8.74,2024-11-22
VEH-03434,2023-01-09,6.0,6.93,2023-04-09
VEH-03436,2022-02-18,5.9,6.88,2022-05-19
VEH-03437,2023-05-04,12.3,11.56,2023-08-02
VEH-03437,2024-01-17,10.1,11.56,2024-04-16
VEH-03437,2023-07-30,8.6,11.56,2023-10-28
VEH-03438,2023-03-31,10.4,10.48,2023-06-29
VEH-03438,2024-08-25,7.7,10.48,2024-11-23
VEH-03438,2022-12-26,10.7,10.48,2023-03-26
VEH-03439,2023-11-03,6.5,9.55,2024-02-01
VEH-03439,2023-05-20,13.1,9.55,2023-08-18
VEH-03439,2023-03-15,7.3,9.55,2023-06-13
VEH-03441,2022-06-25,2.0,4.97,2022-09-23
VEH-03442,2022-06-04,7.8,7.05,2022-09-02
VEH-03442,2024-12-30,9.6,7.05,2025-03-30
VEH-03442,2024-03-17,4.4,7.05,2024-06-15
VEH-03445,2023-11-06,9.2,9.83,2024-02-04
VEH-03445,2024-03-09,10.5,9.83,2024-06-07
VEH-03446,2023-01-03,5.1,6.49,2023-04-03
VEH-03447,2023-05-03,1.9,2.05,2023-08-01
VEH-03447,2023-01-16,1.9,2.05,2023-04-16
VEH-03448,2023-11-24,6.3,7.08,2024-02-22
VEH-03449,2023-10-28,6.7,7.27,2024-01-26
VEH-03450,2023-11-30,9.8,10.08,2024-02-28
VEH-03450,2024-03-20,10.4,10.08,2024-06-18
VEH-03451,2022-06-25,7.1,7.47,2022-09-23
VEH-03452,2022-09-01,14.6,11.14,2022-11-30
VEH-03453,2024-01-18,6.8,9.0,2024-04-17
VEH-03453,2023-11-28,11.2,9.0,2024-02-26
VEH-03454,2024-01-09,9.2,5.91,2024-04-08
VEH-03454,2024-06-25,2.5,5.91,2024-09-23
VEH-03455,2023-07-17,12.8,10.26,2023-10-15
VEH-03456,2024-07-11,10.4,6.65,2024-10-09
VEH-03456,2023-08-31,2.8,6.65,2023-11-29
VEH-03457,2022-09-03,4.4,3.91,2022-12-02
VEH-03457,2022-10-30,3.2,3.91,2023-01-28
VEH-03458,2022-09-26,7.9,7.53,2022-12-25
VEH-03458,2023-04-22,7.1,7.53,2023-07-21
VEH-03459,2022-03-06,11.1,7.98,2022-06-04
VEH-03459,2022-01-31,7.4,7.98,2022-05-01
VEH-03459,2023-09-04,5.2,7.98,2023-12-03
VEH-03460,2023-10-13,10.8,12.57,2024-01-11
VEH-03460,2022-05-15,14.5,12.57,2022-08-13
VEH-03461,2024-02-19,4.3,9.21,2024-05-19
VEH-03461,2024-01-05,9.8,9.21,2024-04-04
VEH-03461,2022-12-07,12.1,9.21,2023-03-07
VEH-03464,2022-10-29,2.4,5.17,2023-01-27
VEH-03465,2023-11-30,7.9,7.86,2024-02-28
VEH-03466,2023-12-11,6.6,7.22,2024-03-10
VEH-03467,2024-11-19,5.9,11.8,2025-02-17
VEH-03467,2023-02-05,11.1,11.8,2023-05-06
VEH-03467,2022-07-24,14.5,11.8,2022-10-22
VEH-03469,2023-04-02,12.8,8.95,2023-07-01
VEH-03469,2024-06-01,5.1,8.95,2024-08-30
VEH-03470,2023-04-09,10.2,8.99,2023-07-08
VEH-03471,2024-02-23,10.7,9.23,2024-05-23
VEH-03472,2022-01-09,12.2,9.96,2022-04-09
VEH-03473,2022-08-10,10.1,4.17,2022-11-08
VEH-03473,2024-07-12,2.5,4.17,2024-10-10
VEH-03473,2023-07-13,3.3,4.17,2023-10-11
VEH-03474,2024-02-12,10.5,9.13,2024-05-12
VEH-03475,2023-06-13,11.8,7.04,2023-09-11
VEH-03475,2022-10-22,2.2,7.04,2023-01-20
VEH-03476,2023-10-31,2.0,4.97,2024-01-29
VEH-03477,2023-08-28,9.2,7.38,2023-11-26
VEH-03477,2022-09-15,5.5,7.38,2022-12-14
VEH-03478,2022-04-28,2.4,8.62,2022-07-27
VEH-03478,2023-12-24,11.1,8.62,2024-03-23
VEH-03478,2024-11-09,11.5,8.62,2025-02-07
VEH-03480,2023-01-24,9.5,11.2,2023-04-24
VEH-03480,2024-09-22,13.0,11.2,2024-12-21
VEH-03481,2024-01-06,2.1,5.08,2024-04-05
VEH-03481,2024-08-12,7.9,5.08,2024-11-10
VEH-03482,2022-10-31,10.6,8.51,2023-01-29
VEH-03482,2023-04-10,6.4,8.51,2023-07-09
VEH-03483,2024-10-15,2.2,3.86,2025-01-13
VEH-03483,2024-01-30,5.3,3.86,2024-04-29
VEH-03484,2023-07-06,8.7,6.36,2023-10-04
VEH-03484,2024-10-26,3.9,6.36,2025-01-24
VEH-03486,2024-08-03,9.6,10.57,2024-11-01
VEH-03486,2024-07-03,11.6,10.57,2024-10-01
VEH-03487,2023-03-26,10.7,13.71,2023-06-24
VEH-03487,2022-11-22,11.0,13.71,2023-02-20
VEH-03487,2024-04-02,13.7,13.71,2024-07-01
VEH-03488,2024-10-09,14.3,16.11,2025-01-07
VEH-03488,2022-11-22,12.0,16.11,2023-02-20
VEH-03488,2024-01-25,14.0,16.11,2024-04-24
VEH-03489,2022-04-13,9.3,8.55,2022-07-12
VEH-03490,2022-06-07,10.0,11.01,2022-09-05
VEH-03490,2023-08-03,12.1,11.01,2023-11-01
VEH-03491,2023-07-29,1.1,4.53,2023-10-27
VEH-03492,2022-05-09,8.7,5.33,2022-08-07
VEH-03492,2022-04-18,1.8,5.33,2022-07-17
VEH-03495,2022-02-28,5.7,8.02,2022-05-29
VEH-03495,2022-07-11,10.3,8.02,2022-10-09
VEH-03496,2022-12-28,15.0,11.34,2023-03-28
VEH-03497,2022-09-17,10.6,12.93,2022-12-16
VEH-03497,2023-06-02,10.7,12.93,2023-08-31
VEH-03497,2023-10-04,12.5,12.93,2024-01-02
VEH-03499,2023-02-05,12.8,6.99,2023-05-06
VEH-03499,2024-04-28,1.1,6.99,2024-07-27
VEH-03500,2023-02-14,3.5,7.78,2023-05-15
VEH-03500,2024-05-14,12.0,7.78,2024-08-12
VEH-03501,2022-03-26,8.7,9.15,2022-06-24
VEH-03501,2022-09-01,9.6,9.15,2022-11-30
VEH-03502,2023-02-22,10.8,6.4,2023-05-23
VEH-03502,2024-07-18,1.9,6.4,2024-10-16
VEH-03503,2022-07-08,10.1,8.94,2022-10-06
VEH-03504,2023-03-27,9.7,8.74,2023-06-25
VEH-03505,2022-08-21,14.2,10.94,2022-11-19
VEH-03506,2022-11-12,15.0,11.34,2023-02-10
VEH-03509,2022-01-13,13.3,10.5,2022-04-13
VEH-03510,2024-01-03,1.4,4.75,2024-04-02
VEH-03510,2023-01-23,7.0,4.75,2023-04-23
VEH-03510,2024-12-07,8.7,4.75,2025-03-07
VEH-03511,2022-11-29,3.9,5.9,2023-02-27
VEH-03512,2022-10-22,9.7,9.44,2023-01-20
VEH-03512,2023-06-20,9.2,9.44,2023-09-18
VEH-03513,2023-01-27,2.5,5.22,2023-04-27
VEH-03515,2023-05-10,14.3,8.95,2023-08-08
VEH-03515,2022-02-20,3.6,8.95,2022-05-21
VEH-03516,2023-01-13,5.1,7.82,2023-04-13
VEH-03516,2023-08-29,10.5,7.82,2023-11-27
VEH-03518,2024-03-12,8.6,8.2,2024-06-10
VEH-03519,2023-11-10,10.4,9.08,2024-02-08
VEH-03520,2024-01-16,8.5,6.5,2024-04-15
VEH-03520,2024-10-03,4.4,6.5,2025-01-01
VEH-03521,2022-08-03,3.2,5.56,2022-11-01
VEH-03522,2022-12-15,9.4,8.59,2023-03-15
VEH-03523,2022-10-02,9.6,12.13,2022-12-31
VEH-03523,2023-05-09,14.8,12.13,2023-08-07
VEH-03524,2022-01-13,3.8,2.99,2022-04-13
VEH-03524,2022-09-26,2.7,2.99,2022-12-25
VEH-03524,2022-12-19,7.0,2.99,2023-03-19
VEH-03525,2022-08-23,1.3,4.63,2022-11-21
VEH-03526,2024-10-08,14.0,5.63,2025-01-06
VEH-03526,2023-03-02,2.0,5.63,2023-05-31
VEH-03526,2024-05-29,2.9,5.63,2024-08-27
VEH-03527,2024-05-05,3.6,8.9,2024-08-03
VEH-03527,2023-12-13,14.2,8.9,2024-03-12
VEH-03528,2023-12-19,14.3,7.97,2024-03-18
VEH-03528,2022-03-09,1.6,7.97,2022-06-07
VEH-03530,2024-10-17,6.7,6.7,2025-01-15
VEH-03530,2024-07-14,6.6,6.7,2024-10-12
VEH-03531,2024-11-06,14.9,10.03,2025-02-04
VEH-03531,2024-05-05,5.2,10.03,2024-08-03
VEH-03534,2024-09-22,6.4,9.65,2024-12-21
VEH-03534,2022-04-18,11.7,9.65,2022-07-17
VEH-03534,2023-07-28,9.0,9.65,2023-10-26
VEH-03535,2023-10-04,12.7,10.21,2024-01-02
VEH-03536,2024-10-27,2.9,5.41,2025-01-25
VEH-03537,2024-02-13,1.2,4.58,2024-05-13
VEH-03539,2023-09-06,10.5,5.82,2023-12-05
VEH-03539,2023-03-28,1.0,5.82,2023-06-26
VEH-03540,2022-07-29,5.3,4.25,2022-10-27
VEH-03540,2022-02-26,3.0,4.25,2022-05-27
VEH-03541,2023-04-05,12.3,10.01,2023-07-04
VEH-03542,2023-06-28,6.0,12.59,2023-09-26
VEH-03542,2022-07-16,12.9,12.59,2022-10-14
VEH-03542,2023-10-08,14.2,12.59,2024-01-06
VEH-03543,2024-01-28,8.4,7.89,2024-04-27
VEH-03543,2023-04-10,9.6,7.89,2023-07-09
VEH-03543,2024-06-06,5.5,7.89,2024-09-04
VEH-03545,2022-10-21,5.2,3.61,2023-01-19
VEH-03545,2022-01-15,1.8,3.61,2022-04-15
VEH-03546,2024-07-25,4.7,6.29,2024-10-23
VEH-03547,2023-05-05,8.7,11.74,2023-08-03
VEH-03547,2022-04-21,14.9,11.74,2022-07-20
VEH-03549,2024-03-08,14.5,11.09,2024-06-06
VEH-03550,2022-02-27,8.0,7.91,2022-05-28
VEH-03551,2023-08-19,0.7,6.99,2023-11-17
VEH-03551,2022-11-30,13.2,6.99,2023-02-28
VEH-03552,2024-04-13,12.6,9.24,2024-07-12
VEH-03552,2022-12-23,5.9,9.24,2023-03-23
VEH-03553,2023-11-17,7.1,7.45,2024-02-15
VEH-03553,2024-08-12,8.9,7.45,2024-11-10
VEH-03553,2022-03-02,6.6,7.45,2022-05-31
VEH-03555,2022-08-19,3.0,7.48,2022-11-17
VEH-03555,2023-02-24,11.9,7.48,2023-05-25
VEH-03557,2022-11-24,10.6,9.18,2023-02-22
VEH-03558,2022-10-07,6.1,6.98,2023-01-05
VEH-03560,2022-02-28,9.9,8.84,2022-05-29
VEH-03561,2024-05-19,10.8,11.15,2024-08-17
VEH-03561,2022-06-07,11.6,11.15,2022-09-05
VEH-03562,2024-01-19,5.3,6.59,2024-04-18
VEH-03563,2023-02-25,8.7,8.25,2023-05-26
VEH-03564,2023-02-15,13.1,10.41,2023-05-16
VEH-03565,2022-06-24,8.2,8.01,2022-09-22
VEH-03566,2022-08-20,10.1,7.3,2022-11-18
VEH-03566,2022-09-03,9.3,7.3,2022-12-02
VEH-03566,2023-03-03,2.9,7.3,2023-06-01
VEH-03568,2024-06-24,11.5,9.62,2024-09-22
VEH-03569,2024-09-29,6.5,7.17,2024-12-28
VEH-03570,2024-11-10,11.0,12.47,2025-02-08
VEH-03570,2022-12-19,14.1,12.47,2023-03-19
VEH-03571,2022-04-21,10.1,11.59,2022-07-20
VEH-03571,2023-10-14,13.2,11.59,2024-01-12
VEH-03572,2024-04-30,12.1,10.57,2024-07-29
VEH-03572,2023-08-19,9.1,10.57,2023-11-17
VEH-03573,2023-01-17,4.5,6.2,2023-04-17
VEH-03575,2024-10-18,11.8,9.77,2025-01-16
VEH-03576,2022-07-15,4.5,5.88,2022-10-13
VEH-03576,2022-03-13,11.2,5.88,2022-06-11
VEH-03576,2022-12-16,3.7,5.88,2023-03-16
VEH-03577,2024-12-02,2.9,5.41,2025-03-02
VEH-03578,2022-04-07,9.4,4.75,2022-07-06
VEH-03578,2024-05-06,6.4,4.75,2024-08-04
VEH-03578,2022-07-09,1.3,4.75,2022-10-07
VEH-03579,2022-03-31,12.4,11.59,2022-06-29
VEH-03579,2022-01-21,10.9,11.59,2022-04-21
VEH-03580,2023-03-13,2.4,0.54,2023-06-11
VEH-03580,2023-11-13,4.4,0.54,2024-02-11
VEH-03580,2023-10-31,1.7,0.54,2024-01-29
VEH-03581,2023-08-08,10.2,8.99,2023-11-06
VEH-03582,2024-06-18,12.7,10.21,2024-09-16
VEH-03585,2023-08-15,4.9,5.34,2023-11-13
