vehicle_id,now_incident_count,now_total_claim_amt_inr,now_total_downtime_inc_days,now_total_repair_cost_inr,future_incident_count,future_total_claim_amt_inr,future_total_downtime_inc_days,future_total_repair_cost_inr
VEH-02554,0,0.0,0.0,0.0,2,0.0,0.0,0.0
VEH-02555,0,0.0,0.0,0.0,0,0.0,0.0,0.0
VEH-02556,1,12298.7,1.3,38795.23,3,13864.16,1.5,42548.81
VEH-02557,2,95819.38,4.1,82725.58,3,118160.68,5.5,88923.59
VEH-02558,2,107284.7,8.3,75882.05,2,117984.7,9.3,90354.45
VEH-02559,0,0.0,0.0,0.0,1,0.0,0.0,0.0
VEH-02560,1,58520.8,3.8,16343.69,1,73643.1,4.5,21390.88
VEH-02561,1,33611.1,2.0,34657.28,2,36850.79,2.7,43911.24
VEH-02562,2,85948.6,4.9,92137.27,4,101048.72,6.7,115949.88
VEH-02563,1,48949.35,1.0,7378.36,2,52473.89,1.1,8104.8
VEH-02564,1,78749.13,2.9,10661.86,1,86713.66,3.2,12396.84
VEH-02565,0,0.0,0.0,0.0,0,0.0,0.0,0.0
VEH-02566,2,41044.83,3.2,11190.25,2,47978.51,3.7,14846.55
VEH-02567,1,67672.28,1.0,14397.39,2,85083.8,1.3,18262.96
VEH-02568,2,34087.41,5.6,60724.02,4,38449.73,6.2,78006.55
VEH-02569,2,95978.37,7.0,32283.51,3,110403.73,7.5,34927.43
VEH-02570,2,73350.79,8.0,16009.38,2,78424.7,10.6,18258.12
VEH-02571,2,92501.96,7.2,107185.57,3,118638.73,9.2,126982.55
VEH-02572,0,0.0,0.0,0.0,0,0.0,0.0,0.0
VEH-02573,0,0.0,0.0,0.0,1,0.0,0.0,0.0
VEH-02574,1,63113.86,3.3,13574.79,1,70571.3,4.0,15368.58
VEH-02575,2,151523.14,6.4,26896.67,2,184113.99,8.6,34641.69
VEH-02576,0,0.0,0.0,0.0,2,0.0,0.0,0.0
VEH-02577,2,28163.94,7.6,67994.32,2,30969.38,10.6,78641.8
VEH-02578,0,0.0,0.0,0.0,1,0.0,0.0,0.0
VEH-02579,1,46448.41,3.7,16204.65,1,57050.31,4.7,20248.7
VEH-02580,1,61823.25,4.5,54783.49,2,74757.45,5.8,69942.77
VEH-02581,0,0.0,0.0,0.0,0,0.0,0.0,0.0
VEH-02582,0,0.0,0.0,0.0,2,0.0,0.0,0.0
VEH-02583,1,53346.3,1.8,59585.0,1,65415.2,2.3,76373.83
VEH-02584,1,78576.05,1.4,9807.39,3,100675.26,1.9,13094.73
VEH-02585,1,63998.89,3.0,34958.58,3,80102.59,4.1,38466.18
VEH-02586,0,0.0,0.0,0.0,2,0.0,0.0,0.0
VEH-02587,5,350337.62,5.0,214740.98,5,409220.05,5.5,240680.15
VEH-02588,1,7751.97,4.8,21681.61,1,8306.91,6.5,23641.5
VEH-02589,3,44689.23,7.7,74735.84,3,56713.53,10.1,98925.64
VEH-02590,0,0.0,0.0,0.0,0,0.0,0.0,0.0
VEH-02591,1,50941.28,3.2,10474.64,2,63029.01,3.8,13286.11
VEH-02592,1,64828.93,0.7,47727.95,3,81370.89,0.9,64399.87
VEH-02593,1,21732.07,3.6,8160.99,1,23110.62,4.6,9008.42
VEH-02594,0,0.0,0.0,0.0,2,0.0,0.0,0.0
VEH-02595,2,15217.57,4.2,38274.79,3,16615.44,4.4,42225.44
VEH-02596,0,0.0,0.0,0.0,1,0.0,0.0,0.0
VEH-02597,1,37615.32,4.9,54585.6,1,41904.09,5.3,64701.17
VEH-02598,3,19488.05,7.0,101787.52,4,21876.7,9.5,126245.69
VEH-02599,2,159146.7,3.7,35876.51,4,180228.65,4.8,43349.0
VEH-02600,4,274062.33,12.9,42038.69,6,347881.11,14.5,50053.33
VEH-02601,2,149164.19,4.4,22011.92,4,170221.39,5.0,27586.88
VEH-02602,1,13261.49,4.3,57176.61,1,14677.85,4.7,69658.61
VEH-02603,3,85672.71,2.5,118966.18,5,102784.87,2.7,139037.41
VEH-02604,2,52768.74,7.5,65467.6,4,55450.21,9.8,71091.14
VEH-02605,3,185292.05,2.3,82868.58,3,204878.97,2.6,98504.47
VEH-02606,0,0.0,0.0,0.0,1,0.0,0.0,0.0
VEH-02607,3,216124.09,9.0,35740.39,5,243123.51,9.5,37990.0
VEH-02608,2,48569.94,1.3,52294.12,2,60201.9,1.8,69574.43
VEH-02609,1,51295.48,1.7,36224.36,1,54945.08,1.9,45345.94
VEH-02610,0,0.0,0.0,0.0,1,0.0,0.0,0.0
VEH-02611,1,58884.0,1.3,56927.24,2,67444.58,1.6,64893.28
VEH-02612,0,0.0,0.0,0.0,2,0.0,0.0,0.0
VEH-02613,0,0.0,0.0,0.0,2,0.0,0.0,0.0
VEH-02614,1,22153.95,4.9,37468.17,1,26070.09,6.6,49194.22
VEH-02615,0,0.0,0.0,0.0,1,0.0,0.0,0.0
VEH-02616,3,127761.66,2.1,67217.12,5,134520.34,2.5,76251.66
VEH-02617,2,12143.96,6.4,14422.45,4,13571.33,8.2,16658.48
VEH-02618,4,187914.72,2.2,170584.73,6,219847.25,2.5,216359.48
VEH-02619,1,50371.66,3.0,43543.73,3,65466.79,3.7,55393.01
VEH-02620,0,0.0,0.0,0.0,1,0.0,0.0,0.0
VEH-02621,0,0.0,0.0,0.0,1,0.0,0.0,0.0
VEH-02622,0,0.0,0.0,0.0,1,0.0,0.0,0.0
VEH-02623,0,0.0,0.0,0.0,1,0.0,0.0,0.0
VEH-02624,0,0.0,0.0,0.0,1,0.0,0.0,0.0
VEH-02625,0,0.0,0.0,0.0,0,0.0,0.0,0.0
VEH-02626,2,49355.05,5.0,107327.61,3,53664.38,6.7,125008.63
VEH-02627,0,0.0,0.0,0.0,2,0.0,0.0,0.0
VEH-02628,0,0.0,0.0,0.0,0,0.0,0.0,0.0
VEH-02629,1,71384.71,0.8,38893.56,3,87822.79,0.9,41878.1
VEH-02630,0,0.0,0.0,0.0,1,0.0,0.0,0.0
VEH-02631,0,0.0,0.0,0.0,2,0.0,0.0,0.0
VEH-02632,1,23256.21,1.7,56214.7,3,27003.5,1.8,67831.87
VEH-02633,0,0.0,0.0,0.0,1,0.0,0.0,0.0
VEH-02634,0,0.0,0.0,0.0,0,0.0,0.0,0.0
VEH-02635,1,6925.11,0.9,53337.04,2,7978.82,1.0,63568.7
VEH-02636,2,46149.29,3.3,35903.65,3,49968.12,3.5,47473.01
VEH-02637,1,59239.24,3.2,29182.92,1,75788.33,4.2,38091.78
VEH-02638,2,81029.75,7.6,56898.48,4,94321.56,8.6,67001.81
VEH-02639,3,63148.02,10.7,9043.88,5,75542.9,14.1,12003.39
VEH-02640,0,0.0,0.0,0.0,0,0.0,0.0,0.0
VEH-02641,2,39353.29,2.0,18445.72,4,48621.97,2.6,22984.65
VEH-02642,0,0.0,0.0,0.0,1,0.0,0.0,0.0
VEH-02643,0,0.0,0.0,0.0,0,0.0,0.0,0.0
VEH-02644,1,12360.73,4.6,5068.99,3,14352.11,5.0,5943.92
VEH-02645,0,0.0,0.0,0.0,1,0.0,0.0,0.0
VEH-02646,3,86029.73,14.0,60871.71,3,107445.05,15.9,78128.94
VEH-02647,1,28323.63,4.3,15161.72,2,31194.46,4.7,17499.2
VEH-02648,6,231902.49,7.9,338185.64,7,244882.38,10.4,382026.31
VEH-02649,0,0.0,0.0,0.0,1,0.0,0.0,0.0
VEH-02650,1,34868.03,2.4,12026.76,1,42429.72,2.9,12763.39
VEH-02651,0,0.0,0.0,0.0,0,0.0,0.0,0.0
VEH-02652,0,0.0,0.0,0.0,2,0.0,0.0,0.0
VEH-02653,0,0.0,0.0,0.0,1,0.0,0.0,0.0
VEH-02654,0,0.0,0.0,0.0,2,0.0,0.0,0.0
VEH-02655,2,155376.04,2.3,111815.9,2,194006.39,2.8,145633.27
VEH-02656,0,0.0,0.0,0.0,0,0.0,0.0,0.0
VEH-02657,2,53923.09,8.8,105435.85,2,68758.15,10.5,132429.13
VEH-02658,0,0.0,0.0,0.0,2,0.0,0.0,0.0
VEH-02659,1,61498.5,5.0,19149.37,2,65265.68,6.3,20114.6
VEH-02660,1,75797.8,4.5,13001.22,2,94549.57,6.2,16803.87
VEH-02661,0,0.0,0.0,0.0,1,0.0,0.0,0.0
VEH-02662,1,43997.6,0.9,51286.36,3,49572.18,1.0,62724.44
VEH-02663,0,0.0,0.0,0.0,2,0.0,0.0,0.0
VEH-02664,0,0.0,0.0,0.0,1,0.0,0.0,0.0
VEH-02665,0,0.0,0.0,0.0,2,0.0,0.0,0.0
VEH-02666,0,0.0,0.0,0.0,1,0.0,0.0,0.0
VEH-02667,1,41526.23,0.8,23843.76,3,52486.44,1.0,30069.8
VEH-02668,1,47056.91,1.4,20925.39,1,51245.71,1.6,22075.21
VEH-02669,1,27834.95,3.4,57263.38,2,31982.03,4.0,67349.89
VEH-02670,0,0.0,0.0,0.0,1,0.0,0.0,0.0
VEH-02671,2,84964.28,2.6,51794.34,4,97580.21,3.6,68062.13
VEH-02672,1,74226.03,1.6,46226.31,2,78478.53,1.8,54513.52
VEH-02673,0,0.0,0.0,0.0,0,0.0,0.0,0.0
VEH-02674,0,0.0,0.0,0.0,1,0.0,0.0,0.0
VEH-02675,1,72045.92,2.2,49894.77,1,90887.22,2.7,63727.65
VEH-02676,0,0.0,0.0,0.0,1,0.0,0.0,0.0
VEH-02677,1,12725.92,2.1,59247.53,1,16397.85,2.7,71313.88
VEH-02678,1,72033.24,3.8,35173.38,3,89164.98,4.1,43681.31
VEH-02679,2,159892.04,3.6,36791.04,2,175454.31,4.0,49160.79
VEH-02680,0,0.0,0.0,0.0,2,0.0,0.0,0.0
VEH-02681,4,191493.96,16.3,126782.24,6,217307.0,20.8,167648.16
VEH-02682,4,218185.78,4.1,88080.03,4,247260.44,5.1,98589.08
VEH-02683,2,102919.98,1.5,30215.83,3,111065.9,1.7,36182.74
VEH-02684,1,40720.95,3.2,4196.89,1,46523.24,3.5,5521.02
VEH-02685,0,0.0,0.0,0.0,0,0.0,0.0,0.0
VEH-02686,0,0.0,0.0,0.0,0,0.0,0.0,0.0
VEH-02687,2,13323.34,5.2,77646.78,2,14337.97,7.2,93457.45
VEH-02688,1,56178.9,3.3,7510.96,1,67048.79,3.9,9834.51
VEH-02689,2,78565.39,8.1,40783.13,2,98736.21,11.3,52376.44
VEH-02690,1,76264.36,4.9,55555.68,1,83015.92,5.4,65121.91
VEH-02691,1,6978.33,3.5,36880.97,3,8381.48,3.8,41195.93
VEH-02692,0,0.0,0.0,0.0,0,0.0,0.0,0.0
VEH-02693,5,210911.8,4.3,65269.25,5,269484.14,5.6,77928.22
VEH-02694,0,0.0,0.0,0.0,2,0.0,0.0,0.0
VEH-02695,1,67014.66,1.0,36394.25,1,82919.42,1.1,41036.99
VEH-02696,2,86674.76,3.3,104597.33,3,97082.9,4.0,116664.56
VEH-02697,1,75963.84,4.7,40017.74,1,92187.97,5.2,43543.46
VEH-02698,3,187241.48,7.2,124441.03,3,243338.59,8.1,165368.76
VEH-02699,1,58472.68,2.7,19529.69,1,73821.28,2.9,25378.82
VEH-02700,1,33349.53,4.4,17000.67,3,38717.52,5.6,18935.68
VEH-02701,2,140587.44,2.9,116568.34,4,163810.04,3.5,147448.05
VEH-02702,0,0.0,0.0,0.0,2,0.0,0.0,0.0
VEH-02703,2,110758.79,4.1,80769.49,2,129643.4,5.1,90442.79
VEH-02704,1,53796.76,3.4,24220.33,2,61858.27,4.3,32089.98
VEH-02705,0,0.0,0.0,0.0,1,0.0,0.0,0.0
VEH-02706,2,17191.06,1.9,55482.41,3,18944.52,2.4,67602.51
VEH-02707,0,0.0,0.0,0.0,0,0.0,0.0,0.0
VEH-02708,0,0.0,0.0,0.0,2,0.0,0.0,0.0
VEH-02709,1,33731.34,4.0,7775.84,2,41273.26,4.6,9442.28
VEH-02710,2,108826.96,4.0,28165.43,3,127620.27,4.5,32541.52
VEH-02711,0,0.0,0.0,0.0,1,0.0,0.0,0.0
VEH-02712,3,175870.46,3.7,60709.08,4,205711.75,4.1,67100.94
VEH-02713,3,222956.5,2.9,116933.63,4,242324.64,3.3,139364.04
VEH-02714,4,313494.23,14.5,27142.76,4,351790.42,18.6,31066.46
VEH-02715,0,0.0,0.0,0.0,1,0.0,0.0,0.0
VEH-02716,1,7799.8,3.3,42749.0,2,9209.28,3.9,55097.49
VEH-02717,3,64295.15,12.8,108274.01,3,73838.06,15.8,132012.69
VEH-02718,0,0.0,0.0,0.0,2,0.0,0.0,0.0
VEH-02719,0,0.0,0.0,0.0,0,0.0,0.0,0.0
VEH-02720,0,0.0,0.0,0.0,0,0.0,0.0,0.0
VEH-02721,0,0.0,0.0,0.0,0,0.0,0.0,0.0
VEH-02722,0,0.0,0.0,0.0,0,0.0,0.0,0.0
VEH-02723,1,17418.48,1.4,41744.7,1,19441.55,1.9,50112.98
VEH-02724,2,116819.66,8.9,69044.45,3,132602.32,11.9,77341.92
VEH-02725,0,0.0,0.0,0.0,0,0.0,0.0,0.0
VEH-02726,1,37543.22,0.7,11615.1,1,42296.97,0.8,14613.59
VEH-02727,0,0.0,0.0,0.0,1,0.0,0.0,0.0
VEH-02728,0,0.0,0.0,0.0,0,0.0,0.0,0.0
VEH-02729,0,0.0,0.0,0.0,0,0.0,0.0,0.0
VEH-02730,1,55281.94,0.9,55131.05,1,71408.71,1.0,61589.99
VEH-02731,1,77448.02,1.4,13972.71,2,85684.31,1.7,17183.19
VEH-02732,2,56790.35,6.2,109110.65,2,69871.65,7.8,123401.06
VEH-02733,0,0.0,0.0,0.0,1,0.0,0.0,0.0
VEH-02734,1,76681.86,2.6,48253.58,2,84264.18,3.4,61438.42
VEH-02735,3,151970.9,3.7,67777.17,3,177608.37,4.9,87760.06
VEH-02736,1,61648.9,2.3,14200.96,3,77361.62,2.6,15579.85
VEH-02737,0,0.0,0.0,0.0,2,0.0,0.0,0.0
VEH-02738,2,117369.17,4.4,27721.7,2,132530.89,4.7,31189.29
VEH-02739,1,55169.95,2.9,8703.34,3,62007.0,3.8,11231.79
VEH-02740,0,0.0,0.0,0.0,0,0.0,0.0,0.0
VEH-02741,1,8297.59,0.8,15803.5,3,10358.84,1.0,18009.35
VEH-02742,0,0.0,0.0,0.0,2,0.0,0.0,0.0
VEH-02743,0,0.0,0.0,0.0,0,0.0,0.0,0.0
VEH-02744,1,55608.07,4.1,40180.88,1,66483.21,5.2,42343.83
VEH-02745,1,60677.9,1.4,18035.33,2,72228.96,1.8,22657.53
VEH-02746,3,76204.45,5.5,40165.76,5,88718.23,6.3,42301.49
VEH-02747,2,155359.53,5.7,23989.71,3,194199.37,7.7,30541.65
VEH-02748,0,0.0,0.0,0.0,1,0.0,0.0,0.0
VEH-02749,1,16517.72,2.8,55255.62,1,19281.38,3.8,68114.09
VEH-02750,2,76355.48,5.5,104355.54,4,80275.53,6.1,139920.11
VEH-02751,0,0.0,0.0,0.0,0,0.0,0.0,0.0
VEH-02752,0,0.0,0.0,0.0,1,0.0,0.0,0.0
VEH-02753,1,47432.62,4.1,35809.26,1,50137.79,5.7,40463.83
VEH-02754,1,34433.66,3.4,56332.62,1,41224.33,3.7,68246.03
VEH-02755,0,0.0,0.0,0.0,1,0.0,0.0,0.0
VEH-02756,0,0.0,0.0,0.0,0,0.0,0.0,0.0
VEH-02757,0,0.0,0.0,0.0,1,0.0,0.0,0.0
VEH-02758,1,30503.84,4.3,22542.99,1,36851.47,4.8,27636.17
VEH-02759,0,0.0,0.0,0.0,1,0.0,0.0,0.0
VEH-02760,4,46108.22,9.1,145649.39,6,54950.83,11.5,170221.99
VEH-02761,1,21201.71,4.5,50443.78,3,23729.89,5.2,59927.59
VEH-02762,0,0.0,0.0,0.0,2,0.0,0.0,0.0
VEH-02763,1,41092.63,0.6,48667.28,3,45807.98,0.8,51401.16
VEH-02764,0,0.0,0.0,0.0,1,0.0,0.0,0.0
VEH-02765,0,0.0,0.0,0.0,2,0.0,0.0,0.0
VEH-02766,2,13273.08,1.0,46906.49,2,17028.25,1.3,53497.98
VEH-02767,0,0.0,0.0,0.0,2,0.0,0.0,0.0
VEH-02768,1,15836.27,3.6,3168.16,1,18963.4,4.1,3660.58
VEH-02769,2,117405.6,9.1,81594.75,3,134710.75,11.6,101267.63
VEH-02770,0,0.0,0.0,0.0,0,0.0,0.0,0.0
VEH-02771,0,0.0,0.0,0.0,2,0.0,0.0,0.0
VEH-02772,0,0.0,0.0,0.0,0,0.0,0.0,0.0
VEH-02773,1,30986.45,2.7,39792.62,1,36616.27,3.1,49135.83
VEH-02774,0,0.0,0.0,0.0,2,0.0,0.0,0.0
VEH-02775,0,0.0,0.0,0.0,0,0.0,0.0,0.0
VEH-02776,2,155884.37,4.5,21158.94,4,182565.14,6.0,24526.87
VEH-02777,2,14108.95,9.2,95328.98,3,15660.18,12.1,104894.05
VEH-02778,2,89264.8,3.9,24550.62,3,102255.81,4.9,26390.57
VEH-02779,0,0.0,0.0,0.0,2,0.0,0.0,0.0
VEH-02780,1,33298.62,1.6,41800.01,2,42129.81,1.8,53452.72
VEH-02781,0,0.0,0.0,0.0,2,0.0,0.0,0.0
VEH-02782,0,0.0,0.0,0.0,1,0.0,0.0,0.0
VEH-02783,0,0.0,0.0,0.0,0,0.0,0.0,0.0
VEH-02784,3,54172.29,5.9,53880.1,4,68269.48,8.0,68885.14
VEH-02785,0,0.0,0.0,0.0,1,0.0,0.0,0.0
VEH-02786,1,23057.49,2.5,17410.81,3,26670.41,3.3,19181.85
VEH-02787,1,76468.52,5.0,55532.51,2,93026.61,6.5,62719.6
VEH-02788,4,183362.09,10.7,167535.8,6,197187.18,13.8,179693.51
VEH-02789,2,28173.86,5.7,75950.43,2,35340.87,7.6,101098.54
VEH-02790,1,28575.07,4.7,49772.85,1,36514.55,5.8,57638.99
VEH-02791,0,0.0,0.0,0.0,0,0.0,0.0,0.0
VEH-02792,0,0.0,0.0,0.0,1,0.0,0.0,0.0
VEH-02793,2,136332.06,8.6,33953.12,3,169416.9,10.3,45746.34
VEH-02794,0,0.0,0.0,0.0,0,0.0,0.0,0.0
VEH-02795,0,0.0,0.0,0.0,1,0.0,0.0,0.0
VEH-02796,1,32027.91,2.7,47044.23,2,34675.68,3.5,55540.49
VEH-02797,0,0.0,0.0,0.0,1,0.0,0.0,0.0
VEH-02798,2,35122.6,8.5,45966.61,4,38976.01,10.1,50171.35
VEH-02799,0,0.0,0.0,0.0,2,0.0,0.0,0.0
VEH-02800,1,56002.04,4.4,59943.4,3,63936.5,4.7,73871.72
VEH-02801,1,60157.26,4.8,11902.09,1,75954.25,6.5,14555.75
VEH-02802,6,205143.34,7.6,276102.53,7,256344.04,8.3,356603.21
VEH-02803,1,69314.43,4.6,16199.8,1,78347.54,5.3,21483.98
VEH-02804,3,161693.15,2.8,73646.22,5,179540.24,3.2,84894.46
VEH-02805,0,0.0,0.0,0.0,2,0.0,0.0,0.0
VEH-02806,2,85194.52,2.9,20567.23,3,91837.63,4.0,27516.57
VEH-02807,0,0.0,0.0,0.0,2,0.0,0.0,0.0
VEH-02808,1,20799.44,2.4,36562.73,3,25070.01,3.0,38800.01
VEH-02809,0,0.0,0.0,0.0,1,0.0,0.0,0.0
VEH-02810,1,19619.96,2.4,21263.08,3,22477.41,3.3,28235.08
VEH-02811,0,0.0,0.0,0.0,1,0.0,0.0,0.0
VEH-02812,2,52755.78,1.7,100832.45,3,65727.77,1.9,113339.94
VEH-02813,0,0.0,0.0,0.0,1,0.0,0.0,0.0
VEH-02814,0,0.0,0.0,0.0,2,0.0,0.0,0.0
VEH-02815,0,0.0,0.0,0.0,2,0.0,0.0,0.0
VEH-02816,2,66705.47,1.5,72178.14,4,79684.95,2.0,83058.33
VEH-02817,2,127178.86,3.0,13205.77,2,147925.58,4.0,14298.11
VEH-02818,1,52907.44,3.5,48854.31,3,59188.5,4.0,55097.08
VEH-02819,1,15729.33,2.2,53315.72,2,18684.38,3.0,59056.09
VEH-02820,0,0.0,0.0,0.0,0,0.0,0.0,0.0
VEH-02821,1,29873.85,4.3,18536.69,2,35246.71,4.6,19916.63
VEH-02822,0,0.0,0.0,0.0,2,0.0,0.0,0.0
VEH-02823,1,65295.48,2.2,22418.75,1,78144.32,2.4,30161.72
VEH-02824,2,117375.79,7.6,10737.57,3,132055.66,9.7,12314.75
VEH-02825,2,45829.05,6.9,101907.82,3,51250.56,7.3,136168.59
VEH-02826,2,36930.84,9.1,24827.39,3,44386.63,11.1,32065.83
VEH-02827,1,39963.44,4.5,28652.69,1,45520.64,5.9,30415.7
VEH-02828,1,23627.89,3.9,30477.39,3,30676.4,4.4,39079.22
VEH-02829,1,50791.67,2.4,44003.07,2,65499.87,2.8,48244.43
VEH-02830,0,0.0,0.0,0.0,0,0.0,0.0,0.0
VEH-02831,2,37976.09,9.4,22650.21,4,43861.6,12.9,29257.83
VEH-02832,0,0.0,0.0,0.0,1,0.0,0.0,0.0
VEH-02833,2,41549.66,7.5,95809.01,3,44519.12,8.3,108945.64
VEH-02834,0,0.0,0.0,0.0,1,0.0,0.0,0.0
VEH-02835,4,75442.61,9.1,78288.38,6,97911.54,12.6,90828.0
VEH-02836,3,23230.93,8.5,85561.91,5,29794.28,11.1,109715.21
VEH-02837,0,0.0,0.0,0.0,1,0.0,0.0,0.0
VEH-02838,0,0.0,0.0,0.0,1,0.0,0.0,0.0
VEH-02839,1,36570.65,4.1,49888.5,2,42688.24,5.6,64034.63
VEH-02840,0,0.0,0.0,0.0,2,0.0,0.0,0.0
VEH-02841,0,0.0,0.0,0.0,2,0.0,0.0,0.0
VEH-02842,1,20461.09,4.7,14803.8,3,22322.16,6.5,19111.28
VEH-02843,3,150249.8,12.1,75703.79,3,164480.22,15.9,81788.38
VEH-02844,2,57708.5,8.0,97190.04,3,71117.04,9.7,109662.38
VEH-02845,1,76884.79,4.3,35442.38,2,91458.51,4.5,39794.97
VEH-02846,1,56167.25,2.2,51198.65,3,67449.99,2.4,56346.33
VEH-02847,2,157260.79,6.4,9666.14,4,174053.24,7.1,10776.23
VEH-02848,4,295702.32,16.6,21750.52,4,358694.68,22.9,24957.67
VEH-02849,1,9178.28,4.9,56269.67,3,10156.98,5.5,69737.2
VEH-02850,2,55449.71,7.4,8047.49,3,61151.08,10.1,8513.11
VEH-02851,0,0.0,0.0,0.0,2,0.0,0.0,0.0
VEH-02852,3,76725.14,8.8,108526.4,4,84244.13,9.3,118518.99
VEH-02853,0,0.0,0.0,0.0,0,0.0,0.0,0.0
VEH-02854,0,0.0,0.0,0.0,2,0.0,0.0,0.0
VEH-02855,0,0.0,0.0,0.0,0,0.0,0.0,0.0
VEH-02856,3,43867.52,3.2,72117.8,4,56614.49,3.6,78554.38
VEH-02857,1,19395.4,1.6,55933.65,2,24565.46,2.0,68106.38
VEH-02858,1,60154.1,3.8,4414.24,2,75931.28,4.4,4858.18
VEH-02859,1,73539.31,4.9,26506.42,2,83622.75,6.3,33953.16
VEH-02860,0,0.0,0.0,0.0,0,0.0,0.0,0.0
VEH-02861,1,54697.64,1.4,13204.13,3,58428.49,1.8,17437.48
VEH-02862,2,104401.75,8.8,87937.8,2,123159.35,9.6,113343.7
VEH-02863,1,14862.27,3.7,42555.77,1,18856.54,5.2,56479.92
VEH-02864,2,147295.96,1.2,20069.47,2,156039.96,1.5,25080.42
VEH-02865,1,56330.73,2.2,9944.76,1,61904.85,2.9,11864.62
VEH-02866,5,265635.08,19.4,298839.77,6,288442.56,25.1,355699.53
VEH-02867,0,0.0,0.0,0.0,2,0.0,0.0,0.0
VEH-02868,1,32912.5,1.4,42455.77,1,40618.38,1.5,51214.36
VEH-02869,1,46813.66,0.6,59660.38,1,59671.02,0.7,67830.13
VEH-02870,0,0.0,0.0,0.0,2,0.0,0.0,0.0
VEH-02871,0,0.0,0.0,0.0,1,0.0,0.0,0.0
VEH-02872,0,0.0,0.0,0.0,2,0.0,0.0,0.0
VEH-02873,0,0.0,0.0,0.0,2,0.0,0.0,0.0
VEH-02874,0,0.0,0.0,0.0,1,0.0,0.0,0.0
VEH-02875,1,26720.92,0.6,56037.55,1,30622.97,0.7,62863.99
VEH-02876,1,36405.13,4.1,34489.88,1,46401.04,4.9,38396.49
VEH-02877,2,82602.34,6.1,113678.37,2,102044.31,6.6,132620.84
VEH-02878,1,68422.82,3.2,59046.93,2,78860.4,3.7,66520.36
VEH-02879,1,16555.92,1.1,13074.81,3,18543.77,1.4,16966.06
VEH-02880,0,0.0,0.0,0.0,2,0.0,0.0,0.0
VEH-02881,1,49262.35,4.6,56273.22,2,63470.15,5.0,65606.7
VEH-02882,1,12496.64,2.3,59320.48,2,15936.19,2.9,69462.85
VEH-02883,1,67872.64,2.2,48499.78,2,76777.07,2.8,60383.05
VEH-02884,1,70396.61,1.5,35645.02,2,74278.68,2.0,40911.73
VEH-02885,0,0.0,0.0,0.0,1,0.0,0.0,0.0
VEH-02886,2,138934.67,1.0,6742.19,4,172681.18,1.3,7960.28
VEH-02887,0,0.0,0.0,0.0,0,0.0,0.0,0.0
VEH-02888,1,79911.03,5.0,20158.53,3,89620.58,6.0,26393.93
VEH-02889,0,0.0,0.0,0.0,1,0.0,0.0,0.0
VEH-02890,2,71019.21,9.0,76327.9,4,90295.27,10.3,84556.6
VEH-02891,0,0.0,0.0,0.0,2,0.0,0.0,0.0
VEH-02892,0,0.0,0.0,0.0,2,0.0,0.0,0.0
VEH-02893,1,39236.38,3.3,46340.02,2,48946.58,3.9,58441.68
VEH-02894,0,0.0,0.0,0.0,2,0.0,0.0,0.0
VEH-02895,3,115074.46,5.5,144688.43,5,145243.76,6.8,176112.15
VEH-02896,0,0.0,0.0,0.0,1,0.0,0.0,0.0
VEH-02897,4,285331.65,10.4,116696.51,6,365941.1,13.5,141285.75
VEH-02898,0,0.0,0.0,0.0,1,0.0,0.0,0.0
VEH-02899,3,127723.62,2.5,176667.78,4,138078.93,3.2,203324.34
VEH-02900,4,135598.75,18.6,76083.75,4,170893.65,23.9,84882.1
VEH-02901,2,147885.43,6.3,18960.86,4,164769.76,7.7,22340.58
VEH-02902,1,56201.84,4.7,33547.2,1,72696.46,5.2,45014.87
VEH-02903,0,0.0,0.0,0.0,2,0.0,0.0,0.0
VEH-02904,1,17670.1,1.0,9655.55,1,20652.29,1.1,12184.48
VEH-02905,0,0.0,0.0,0.0,0,0.0,0.0,0.0
VEH-02906,1,58388.63,4.3,43070.36,3,75643.22,5.0,52748.12
VEH-02907,2,138096.31,5.2,36056.18,2,165717.61,7.2,46937.5
VEH-02908,1,48459.97,4.0,42804.8,2,57641.25,5.4,50249.04
VEH-02909,2,45136.42,3.0,89085.25,4,51031.38,3.7,116907.43
VEH-02910,1,54582.28,2.5,21428.45,2,62595.74,3.3,27432.84
VEH-02911,3,17364.4,14.7,150403.58,4,19525.13,18.3,174981.27
VEH-02912,3,202840.03,14.0,170177.53,4,218549.47,15.5,195280.48
VEH-02913,3,61790.63,12.8,49157.16,5,77120.53,15.3,52261.24
VEH-02914,0,0.0,0.0,0.0,0,0.0,0.0,0.0
VEH-02915,0,0.0,0.0,0.0,0,0.0,0.0,0.0
VEH-02916,0,0.0,0.0,0.0,1,0.0,0.0,0.0
VEH-02917,3,39696.9,3.4,112399.66,3,46672.65,4.3,147411.45
VEH-02918,0,0.0,0.0,0.0,0,0.0,0.0,0.0
VEH-02919,0,0.0,0.0,0.0,0,0.0,0.0,0.0
VEH-02920,1,78246.4,1.2,18109.37,1,82598.0,1.3,20913.48
VEH-02921,1,73334.49,5.0,27409.37,3,84722.9,5.9,35905.77
VEH-02922,2,94349.92,6.9,76003.14,3,101931.63,8.8,85589.02
VEH-02923,0,0.0,0.0,0.0,0,0.0,0.0,0.0
VEH-02924,0,0.0,0.0,0.0,0,0.0,0.0,0.0
