maintenance_id,vehicle_id,maintenance_date,maintenance_type,maintenance_code,cost_inr,downtime_days,description,now_maint_count,now_total_maint_cost,now_avg_parts_cost,now_avg_labor_cost,now_total_downtime_days,future_maint_count,future_total_maint_cost,future_avg_parts_cost,future_avg_labor_cost,future_total_downtime_days
MNT-001377,VEH-00963,2024-02-03,Corrective,INS-001,300.0,14.7,Radiator flush,2,600.0,165.0,135.0,17.3,2,740.15,181.5,148.5,24.9
MNT-001378,VEH-00964,2022-02-04,Overhaul,PM-002,300.0,2.9,Hydraulic system check,1,300.0,165.0,135.0,2.9,1,376.33,181.5,148.5,4.4
MNT-001379,VEH-00966,2023-04-20,Preventive,CM-001,300.0,3.2,Clutch adjustment,1,300.0,165.0,135.0,3.2,1,362.33,181.5,148.5,3.7
MNT-001380,VEH-00967,2023-08-09,Preventive,INS-001,300.0,7.5,Hydraulic system check,2,600.0,165.0,135.0,9.0,3,766.73,181.5,148.5,10.4
MNT-001381,VEH-00967,2024-12-31,Inspection,CM-001,300.0,1.5,Brake pad replacement,2,600.0,165.0,135.0,9.0,3,689.43,181.5,148.5,10.4
MNT-001382,VEH-00968,2023-12-28,Preventive,CM-002,300.0,8.2,Air filter replacement,1,300.0,165.0,135.0,8.2,1,365.2,181.5,148.5,9.4
MNT-001383,VEH-00969,2022-03-08,Emergency,OVH-002,300.0,13.1,AC servicing,1,300.0,165.0,135.0,13.1,1,417.25,181.5,148.5,16.5
MNT-001384,VEH-00970,2022-07-04,Emergency,OVH-002,300.0,7.8,Transmission fluid change,3,900.0,165.0,135.0,21.0,4,1059.7,181.5,148.5,28.2
MNT-001385,VEH-00970,2023-06-19,Inspection,EM-001,300.0,12.5,Engine oil and filter replacement,3,900.0,165.0,135.0,21.0,4,1167.32,181.5,148.5,28.2
MNT-001386,VEH-00970,2023-01-20,Emergency,EM-001,300.0,0.7,Transmission fluid change,3,900.0,165.0,135.0,21.0,4,1077.8,181.5,148.5,28.2
MNT-001387,VEH-00971,2023-04-08,Overhaul,OVH-002,300.0,12.7,Tyre rotation and alignment,1,300.0,165.0,135.0,12.7,1,399.61,181.5,148.5,17.8
MNT-001388,VEH-00972,2024-04-12,Inspection,EM-001,300.0,13.0,Annual safety inspection,3,900.0,165.0,135.0,22.2,4,1025.34,181.5,148.5,27.0
MNT-001389,VEH-00972,2023-09-12,Preventive,CM-002,300.0,3.5,Radiator flush,3,900.0,165.0,135.0,22.2,4,1251.85,181.5,148.5,27.0
MNT-001390,VEH-00972,2022-06-06,Overhaul,CM-002,300.0,5.7,Radiator flush,3,900.0,165.0,135.0,22.2,4,1112.52,181.5,148.5,27.0
MNT-001391,VEH-00973,2023-02-05,Emergency,OVH-001,300.0,8.3,Tyre rotation and alignment,1,300.0,165.0,135.0,8.3,1,351.24,181.5,148.5,10.8
MNT-001392,VEH-00974,2023-12-17,Corrective,INS-001,300.0,10.6,Annual safety inspection,2,600.0,165.0,135.0,18.7,2,673.23,181.5,148.5,28.2
MNT-001393,VEH-00974,2023-11-03,Emergency,PM-001,300.0,8.1,Tyre rotation and alignment,2,600.0,165.0,135.0,18.7,2,690.56,181.5,148.5,28.2
MNT-001394,VEH-00975,2022-12-16,Overhaul,OVH-001,300.0,12.2,Battery check and replacement,2,600.0,165.0,135.0,15.3,3,753.56,181.5,148.5,21.8
MNT-001395,VEH-00975,2024-02-11,Inspection,INS-001,300.0,3.1,AC servicing,2,600.0,165.0,135.0,15.3,3,720.66,181.5,148.5,21.8
MNT-001396,VEH-00978,2022-07-18,Overhaul,CM-002,300.0,11.6,Tyre rotation and alignment,2,600.0,165.0,135.0,13.0,3,809.2,181.5,148.5,15.9
MNT-001397,VEH-00978,2022-03-26,Preventive,CM-002,300.0,1.4,Fuel system cleaning,2,600.0,165.0,135.0,13.0,3,737.56,181.5,148.5,15.9
MNT-001398,VEH-00979,2024-02-28,Corrective,EM-001,300.0,9.3,Transmission fluid change,2,600.0,165.0,135.0,22.5,2,704.77,181.5,148.5,28.6
MNT-001399,VEH-00979,2023-10-01,Corrective,PM-002,300.0,13.2,Emergency breakdown repair,2,600.0,165.0,135.0,22.5,2,771.09,181.5,148.5,28.6
MNT-001400,VEH-00980,2023-05-11,Preventive,PM-002,300.0,8.0,Coolant flush and refill,1,300.0,165.0,135.0,8.0,1,393.61,181.5,148.5,9.9
MNT-001401,VEH-00981,2024-08-25,Corrective,EM-001,300.0,1.8,Air filter replacement,2,600.0,165.0,135.0,15.1,2,690.07,181.5,148.5,17.1
MNT-001402,VEH-00981,2022-06-30,Corrective,CM-002,300.0,13.3,Radiator flush,2,600.0,165.0,135.0,15.1,2,690.17,181.5,148.5,17.1
MNT-001403,VEH-00982,2024-01-13,Corrective,PM-001,300.0,5.2,Brake pad replacement,1,300.0,165.0,135.0,5.2,1,333.3,181.5,148.5,7.5
MNT-001404,VEH-00983,2023-01-24,Preventive,EM-001,300.0,7.0,Tyre rotation and alignment,2,600.0,165.0,135.0,15.5,2,792.55,181.5,148.5,17.6
MNT-001405,VEH-00983,2022-07-24,Preventive,OVH-001,300.0,8.5,Suspension overhaul,2,600.0,165.0,135.0,15.5,2,779.48,181.5,148.5,17.6
MNT-001406,VEH-00984,2023-10-17,Inspection,OVH-001,300.0,10.8,Hydraulic system check,2,600.0,165.0,135.0,19.4,3,745.43,181.5,148.5,30.5
MNT-001407,VEH-00984,2023-09-18,Emergency,EM-001,300.0,8.6,Transmission fluid change,2,600.0,165.0,135.0,19.4,3,811.95,181.5,148.5,30.5
MNT-001408,VEH-00985,2022-07-21,Corrective,OVH-001,300.0,12.9,Fuel system cleaning,2,600.0,165.0,135.0,23.3,3,805.02,181.5,148.5,27.6
MNT-001409,VEH-00985,2023-11-30,Corrective,PM-001,300.0,10.4,Battery check and replacement,2,600.0,165.0,135.0,23.3,3,765.36,181.5,148.5,27.6
MNT-001410,VEH-00986,2022-02-16,Inspection,PM-002,300.0,11.3,Air filter replacement,1,300.0,165.0,135.0,11.3,1,408.14,181.5,148.5,17.7
MNT-001411,VEH-00987,2022-07-11,Preventive,PM-001,300.0,13.4,Chassis lubrication,1,300.0,165.0,135.0,13.4,1,348.53,181.5,148.5,16.0
MNT-001412,VEH-00988,2022-09-29,Corrective,EM-001,300.0,11.2,Air filter replacement,3,900.0,165.0,135.0,18.9,4,1020.22,181.5,148.5,22.2
MNT-001413,VEH-00988,2022-10-17,Inspection,CM-001,300.0,1.7,Annual safety inspection,3,900.0,165.0,135.0,18.9,4,1062.83,181.5,148.5,22.2
MNT-001414,VEH-00988,2023-12-30,Inspection,CM-001,300.0,6.0,Air filter replacement,3,900.0,165.0,135.0,18.9,4,1005.41,181.5,148.5,22.2
MNT-001415,VEH-00989,2022-10-27,Preventive,CM-002,300.0,7.7,Tyre rotation and alignment,1,300.0,165.0,135.0,7.7,1,377.81,181.5,148.5,8.5
MNT-001416,VEH-00990,2022-01-08,Preventive,INS-001,300.0,2.5,Radiator flush,1,300.0,165.0,135.0,2.5,1,414.29,181.5,148.5,3.1
MNT-001417,VEH-00991,2024-10-05,Corrective,CM-001,300.0,7.1,AC servicing,3,900.0,165.0,135.0,28.2,4,1000.62,181.5,148.5,41.3
MNT-001418,VEH-00991,2022-11-20,Corrective,PM-001,300.0,9.9,Emergency breakdown repair,3,900.0,165.0,135.0,28.2,4,1022.97,181.5,148.5,41.3
MNT-001419,VEH-00991,2023-07-02,Overhaul,INS-001,300.0,11.2,Fuel system cleaning,3,900.0,165.0,135.0,28.2,4,1112.09,181.5,148.5,41.3
MNT-001420,VEH-00992,2023-01-27,Overhaul,OVH-002,300.0,2.6,Radiator flush,2,600.0,165.0,135.0,13.5,3,828.1,181.5,148.5,19.8
MNT-001421,VEH-00992,2022-06-30,Emergency,INS-001,300.0,10.9,Brake pad replacement,2,600.0,165.0,135.0,13.5,3,716.91,181.5,148.5,19.8
MNT-001422,VEH-00993,2023-11-10,Overhaul,PM-001,300.0,2.6,Chassis lubrication,3,900.0,165.0,135.0,16.8,3,1126.95,181.5,148.5,18.5
MNT-001423,VEH-00993,2024-03-29,Preventive,OVH-001,300.0,8.5,Transmission fluid change,3,900.0,165.0,135.0,16.8,3,1001.22,181.5,148.5,18.5
MNT-001424,VEH-00993,2023-01-08,Emergency,PM-001,300.0,5.7,Electrical wiring inspection,3,900.0,165.0,135.0,16.8,3,1030.05,181.5,148.5,18.5
MNT-001425,VEH-00994,2024-09-04,Emergency,OVH-002,300.0,6.3,Suspension overhaul,1,300.0,165.0,135.0,6.3,1,418.8,181.5,148.5,7.4
MNT-001426,VEH-00995,2022-03-27,Overhaul,PM-001,300.0,1.7,Chassis lubrication,2,600.0,165.0,135.0,12.2,3,833.72,181.5,148.5,13.8
MNT-001427,VEH-00995,2024-10-31,Emergency,OVH-001,300.0,10.5,AC servicing,2,600.0,165.0,135.0,12.2,3,660.89,181.5,148.5,13.8
MNT-001428,VEH-00996,2022-03-14,Preventive,OVH-001,300.0,12.7,Clutch adjustment,1,300.0,165.0,135.0,12.7,1,415.66,181.5,148.5,15.6
MNT-001429,VEH-00998,2022-10-03,Corrective,OVH-002,300.0,13.9,Emergency breakdown repair,1,300.0,165.0,135.0,13.9,1,387.52,181.5,148.5,17.3
MNT-001430,VEH-00999,2024-02-20,Emergency,OVH-001,300.0,13.7,Hydraulic system check,1,300.0,165.0,135.0,13.7,1,408.11,181.5,148.5,20.2
MNT-001431,VEH-01001,2022-06-01,Corrective,OVH-001,300.0,1.3,Coolant flush and refill,2,600.0,165.0,135.0,16.2,3,741.85,181.5,148.5,20.3
MNT-001432,VEH-01001,2022-10-10,Overhaul,PM-001,300.0,14.9,AC servicing,2,600.0,165.0,135.0,16.2,3,752.81,181.5,148.5,20.3
MNT-001433,VEH-01002,2024-02-22,Preventive,EM-001,300.0,9.0,Emergency breakdown repair,1,300.0,165.0,135.0,9.0,1,374.0,181.5,148.5,11.4
MNT-001434,VEH-01004,2022-06-13,Overhaul,PM-001,300.0,0.7,Suspension overhaul,1,300.0,165.0,135.0,0.7,1,390.02,181.5,148.5,1.1
MNT-001435,VEH-01005,2022-09-06,Emergency,INS-001,300.0,8.6,Electrical wiring inspection,3,900.0,165.0,135.0,29.4,4,1027.71,181.5,148.5,32.5
MNT-001436,VEH-01005,2023-09-23,Preventive,PM-002,300.0,12.2,Brake pad replacement,3,900.0,165.0,135.0,29.4,4,998.09,181.5,148.5,32.5
MNT-001437,VEH-01005,2024-01-11,Corrective,EM-001,300.0,8.6,Radiator flush,3,900.0,165.0,135.0,29.4,4,1073.14,181.5,148.5,32.5
MNT-001438,VEH-01006,2022-07-10,Inspection,OVH-002,300.0,1.3,Suspension overhaul,2,600.0,165.0,135.0,13.5,2,786.84,181.5,148.5,21.3
MNT-001439,VEH-01006,2023-03-29,Corrective,OVH-001,300.0,12.2,Fuel system cleaning,2,600.0,165.0,135.0,13.5,2,696.33,181.5,148.5,21.3
MNT-001440,VEH-01007,2024-11-11,Overhaul,OVH-001,300.0,8.2,Clutch adjustment,3,900.0,165.0,135.0,24.7,4,1171.83,181.5,148.5,28.6
MNT-001441,VEH-01007,2023-11-11,Inspection,CM-001,300.0,2.9,Transmission fluid change,3,900.0,165.0,135.0,24.7,4,1251.88,181.5,148.5,28.6
MNT-001442,VEH-01007,2022-11-22,Overhaul,CM-001,300.0,13.6,Battery check and replacement,3,900.0,165.0,135.0,24.7,4,1015.35,181.5,148.5,28.6
MNT-001443,VEH-01008,2024-12-15,Corrective,CM-001,300.0,3.5,Clutch adjustment,2,600.0,165.0,135.0,14.5,3,781.07,181.5,148.5,18.3
MNT-001444,VEH-01008,2024-11-10,Overhaul,INS-001,300.0,11.0,Clutch adjustment,2,600.0,165.0,135.0,14.5,3,739.88,181.5,148.5,18.3
MNT-001445,VEH-01009,2024-09-20,Inspection,OVH-002,300.0,9.4,Air filter replacement,2,600.0,165.0,135.0,13.8,3,816.27,181.5,148.5,18.9
MNT-001446,VEH-01009,2023-07-25,Emergency,CM-002,300.0,4.4,Fuel system cleaning,2,600.0,165.0,135.0,13.8,3,691.89,181.5,148.5,18.9
MNT-001447,VEH-01010,2023-10-29,Overhaul,OVH-002,300.0,1.7,Radiator flush,1,300.0,165.0,135.0,1.7,1,392.34,181.5,148.5,2.7
MNT-001448,VEH-01011,2023-02-15,Preventive,OVH-002,300.0,5.5,Suspension overhaul,1,300.0,165.0,135.0,5.5,1,405.43,181.5,148.5,8.0
MNT-001449,VEH-01012,2022-11-21,Overhaul,OVH-002,300.0,10.8,Fuel system cleaning,1,300.0,165.0,135.0,10.8,1,415.02,181.5,148.5,15.1
MNT-001450,VEH-01013,2022-06-28,Preventive,EM-001,300.0,6.1,Transmission fluid change,2,600.0,165.0,135.0,18.8,2,782.98,181.5,148.5,24.9
MNT-001451,VEH-01013,2024-05-27,Inspection,INS-001,300.0,12.7,Battery check and replacement,2,600.0,165.0,135.0,18.8,2,749.49,181.5,148.5,24.9
MNT-001452,VEH-01014,2024-10-06,Inspection,EM-001,300.0,4.4,Clutch adjustment,1,300.0,165.0,135.0,4.4,1,385.61,181.5,148.5,6.8
MNT-001453,VEH-01015,2023-12-30,Emergency,PM-002,300.0,11.8,Clutch adjustment,1,300.0,165.0,135.0,11.8,1,408.2,181.5,148.5,16.2
MNT-001454,VEH-01016,2023-09-29,Preventive,OVH-001,300.0,9.2,Hydraulic system check,1,300.0,165.0,135.0,9.2,1,381.35,181.5,148.5,10.9
MNT-001455,VEH-01017,2022-01-17,Preventive,CM-002,300.0,7.8,Transmission fluid change,1,300.0,165.0,135.0,7.8,1,332.73,181.5,148.5,9.6
MNT-001456,VEH-01019,2022-05-05,Preventive,OVH-001,300.0,12.6,Tyre rotation and alignment,2,600.0,165.0,135.0,15.4,2,827.57,181.5,148.5,20.3
MNT-001457,VEH-01019,2023-11-02,Overhaul,OVH-002,300.0,2.8,Fuel system cleaning,2,600.0,165.0,135.0,15.4,2,784.11,181.5,148.5,20.3
MNT-001458,VEH-01021,2022-10-24,Corrective,EM-001,300.0,12.0,AC servicing,2,600.0,165.0,135.0,18.4,3,781.77,181.5,148.5,24.0
MNT-001459,VEH-01021,2023-09-18,Overhaul,CM-001,300.0,6.4,Brake pad replacement,2,600.0,165.0,135.0,18.4,3,698.82,181.5,148.5,24.0
MNT-001460,VEH-01022,2024-11-30,Emergency,OVH-001,300.0,1.2,Tyre rotation and alignment,2,600.0,165.0,135.0,4.7,3,778.6,181.5,148.5,6.8
MNT-001461,VEH-01022,2024-11-02,Preventive,EM-001,300.0,3.5,Electrical wiring inspection,2,600.0,165.0,135.0,4.7,3,730.9,181.5,148.5,6.8
MNT-001462,VEH-01024,2022-01-11,Preventive,INS-001,300.0,6.9,Hydraulic system check,1,300.0,165.0,135.0,6.9,1,388.61,181.5,148.5,8.2
MNT-001463,VEH-01025,2024-02-07,Overhaul,OVH-001,300.0,11.3,Battery check and replacement,2,600.0,165.0,135.0,24.6,3,679.19,181.5,148.5,33.6
MNT-001464,VEH-01025,2023-12-10,Emergency,EM-001,300.0,13.3,Radiator flush,2,600.0,165.0,135.0,24.6,3,778.41,181.5,148.5,33.6
MNT-001465,VEH-01027,2023-05-17,Overhaul,CM-001,300.0,1.1,Clutch adjustment,1,300.0,165.0,135.0,1.1,1,419.95,181.5,148.5,1.3
MNT-001466,VEH-01029,2024-09-19,Emergency,OVH-001,300.0,2.5,Coolant flush and refill,3,900.0,165.0,135.0,25.5,4,1003.02,181.5,148.5,28.4
MNT-001467,VEH-01029,2022-04-09,Emergency,CM-002,300.0,10.6,Electrical wiring inspection,3,900.0,165.0,135.0,25.5,4,1253.84,181.5,148.5,28.4
MNT-001468,VEH-01029,2022-05-09,Preventive,CM-001,300.0,12.4,Radiator flush,3,900.0,165.0,135.0,25.5,4,1099.87,181.5,148.5,28.4
MNT-001469,VEH-01030,2024-04-17,Inspection,CM-001,300.0,5.8,Brake pad replacement,1,300.0,165.0,135.0,5.8,1,408.37,181.5,148.5,7.4
MNT-001470,VEH-01031,2022-12-16,Preventive,INS-001,300.0,11.0,AC servicing,1,300.0,165.0,135.0,11.0,1,400.41,181.5,148.5,13.8
MNT-001471,VEH-01032,2023-05-19,Preventive,OVH-002,300.0,13.2,Coolant flush and refill,1,300.0,165.0,135.0,13.2,1,381.03,181.5,148.5,16.5
MNT-001472,VEH-01033,2022-07-02,Corrective,OVH-001,300.0,4.3,Radiator flush,2,600.0,165.0,135.0,10.5,3,792.92,181.5,148.5,11.6
MNT-001473,VEH-01033,2024-03-25,Inspection,EM-001,300.0,6.2,Emergency breakdown repair,2,600.0,165.0,135.0,10.5,3,818.13,181.5,148.5,11.6
MNT-001474,VEH-01034,2022-02-15,Inspection,INS-001,300.0,11.8,Battery check and replacement,1,300.0,165.0,135.0,11.8,1,366.37,181.5,148.5,18.1
MNT-001475,VEH-01035,2024-10-30,Preventive,OVH-002,300.0,5.9,Coolant flush and refill,1,300.0,165.0,135.0,5.9,1,359.43,181.5,148.5,7.2
MNT-001476,VEH-01036,2023-07-22,Emergency,PM-002,300.0,9.3,Transmission fluid change,3,900.0,165.0,135.0,21.200000000000003,4,1170.25,181.5,148.5,30.0
MNT-001477,VEH-01036,2023-11-26,Corrective,PM-002,300.0,4.5,Transmission fluid change,3,900.0,165.0,135.0,21.200000000000003,4,1208.12,181.5,148.5,30.0
MNT-001478,VEH-01036,2024-11-30,Corrective,INS-001,300.0,7.4,Emergency breakdown repair,3,900.0,165.0,135.0,21.200000000000003,4,1195.82,181.5,148.5,30.0
MNT-001479,VEH-01039,2024-06-30,Inspection,INS-001,300.0,5.1,Brake pad replacement,3,900.0,165.0,135.0,22.9,4,1205.41,181.5,148.5,30.4
MNT-001480,VEH-01039,2024-09-12,Preventive,INS-001,300.0,11.0,Fuel system cleaning,3,900.0,165.0,135.0,22.9,4,1107.61,181.5,148.5,30.4
MNT-001481,VEH-01039,2023-03-07,Emergency,CM-002,300.0,6.8,Annual safety inspection,3,900.0,165.0,135.0,22.9,4,1210.82,181.5,148.5,30.4
MNT-001482,VEH-01040,2024-10-05,Preventive,INS-001,300.0,12.1,Transmission fluid change,1,300.0,165.0,135.0,12.1,1,340.82,181.5,148.5,15.0
MNT-001483,VEH-01041,2022-10-16,Preventive,EM-001,300.0,12.9,Brake pad replacement,1,300.0,165.0,135.0,12.9,1,379.0,181.5,148.5,18.1
MNT-001484,VEH-01042,2024-09-24,Inspection,CM-002,300.0,2.1,AC servicing,1,300.0,165.0,135.0,2.1,1,330.52,181.5,148.5,2.8
MNT-001485,VEH-01043,2024-01-08,Overhaul,OVH-002,300.0,14.9,Brake pad replacement,2,600.0,165.0,135.0,22.1,3,718.43,181.5,148.5,24.5
MNT-001486,VEH-01043,2022-08-13,Preventive,INS-001,300.0,7.2,Hydraulic system check,2,600.0,165.0,135.0,22.1,3,725.96,181.5,148.5,24.5
MNT-001487,VEH-01044,2023-08-13,Overhaul,EM-001,300.0,1.5,Fuel system cleaning,2,600.0,165.0,135.0,7.3,3,731.31,181.5,148.5,9.0
MNT-001488,VEH-01044,2024-09-17,Corrective,CM-001,300.0,5.8,Chassis lubrication,2,600.0,165.0,135.0,7.3,3,785.18,181.5,148.5,9.0
MNT-001489,VEH-01045,2023-11-21,Inspection,EM-001,300.0,5.5,Annual safety inspection,1,300.0,165.0,135.0,5.5,1,364.97,181.5,148.5,7.2
MNT-001490,VEH-01046,2023-09-25,Preventive,OVH-001,300.0,13.2,Radiator flush,1,300.0,165.0,135.0,13.2,1,370.38,181.5,148.5,20.2
MNT-001491,VEH-01047,2024-08-15,Corrective,INS-001,300.0,13.0,Radiator flush,2,600.0,165.0,135.0,23.3,2,702.76,181.5,148.5,35.1
MNT-001492,VEH-01047,2024-02-03,Emergency,PM-001,300.0,10.3,Radiator flush,2,600.0,165.0,135.0,23.3,2,727.19,181.5,148.5,35.1
MNT-001493,VEH-01048,2024-09-22,Overhaul,EM-001,300.0,5.8,Chassis lubrication,2,600.0,165.0,135.0,17.7,2,700.91,181.5,148.5,27.5
MNT-001494,VEH-01048,2022-07-20,Inspection,OVH-001,300.0,11.9,Chassis lubrication,2,600.0,165.0,135.0,17.7,2,673.18,181.5,148.5,27.5
MNT-001495,VEH-01049,2023-06-22,Preventive,CM-002,300.0,4.0,Electrical wiring inspection,2,600.0,165.0,135.0,6.0,3,768.62,181.5,148.5,8.4
MNT-001496,VEH-01049,2024-06-28,Preventive,EM-001,300.0,2.0,Air filter replacement,2,600.0,165.0,135.0,6.0,3,780.28,181.5,148.5,8.4
MNT-001497,VEH-01050,2024-06-29,Preventive,EM-001,300.0,7.6,Annual safety inspection,1,300.0,165.0,135.0,7.6,1,385.75,181.5,148.5,9.6
MNT-001498,VEH-01051,2023-05-18,Emergency,PM-002,300.0,10.8,Suspension overhaul,1,300.0,165.0,135.0,10.8,1,371.71,181.5,148.5,14.0
MNT-001499,VEH-01052,2022-03-27,Overhaul,CM-002,300.0,4.6,Air filter replacement,1,300.0,165.0,135.0,4.6,1,364.18,181.5,148.5,5.7
MNT-001500,VEH-01053,2022-03-17,Preventive,OVH-002,300.0,9.3,Air filter replacement,2,600.0,165.0,135.0,18.700000000000003,3,815.4,181.5,148.5,23.0
MNT-001501,VEH-01053,2022-07-26,Preventive,PM-002,300.0,9.4,Engine oil and filter replacement,2,600.0,165.0,135.0,18.700000000000003,3,753.43,181.5,148.5,23.0
MNT-001502,VEH-01054,2022-03-22,Preventive,OVH-002,300.0,14.1,Emergency breakdown repair,2,600.0,165.0,135.0,20.9,3,746.25,181.5,148.5,30.4
MNT-001503,VEH-01054,2023-07-07,Overhaul,PM-001,300.0,6.8,Transmission fluid change,2,600.0,165.0,135.0,20.9,3,664.62,181.5,148.5,30.4
MNT-001504,VEH-01055,2024-12-19,Emergency,INS-001,300.0,6.3,Coolant flush and refill,1,300.0,165.0,135.0,6.3,1,360.71,181.5,148.5,9.2
MNT-001505,VEH-01056,2022-08-13,Emergency,CM-002,300.0,11.7,Clutch adjustment,2,600.0,165.0,135.0,15.1,3,728.44,181.5,148.5,19.5
MNT-001506,VEH-01056,2024-06-30,Inspection,CM-002,300.0,3.4,Clutch adjustment,2,600.0,165.0,135.0,15.1,3,731.79,181.5,148.5,19.5
MNT-001507,VEH-01057,2024-09-23,Corrective,INS-001,300.0,12.0,Chassis lubrication,1,300.0,165.0,135.0,12.0,1,382.22,181.5,148.5,15.6
MNT-001508,VEH-01058,2024-04-14,Preventive,OVH-002,300.0,2.4,AC servicing,1,300.0,165.0,135.0,2.4,1,378.02,181.5,148.5,3.4
MNT-001509,VEH-01060,2023-07-08,Preventive,CM-002,300.0,5.5,Battery check and replacement,2,600.0,165.0,135.0,8.7,3,769.42,181.5,148.5,11.5
MNT-001510,VEH-01060,2023-02-02,Overhaul,PM-001,300.0,3.2,Emergency breakdown repair,2,600.0,165.0,135.0,8.7,3,797.68,181.5,148.5,11.5
MNT-001511,VEH-01061,2023-09-27,Corrective,OVH-002,300.0,14.6,Hydraulic system check,1,300.0,165.0,135.0,14.6,1,403.17,181.5,148.5,17.2
MNT-001512,VEH-01062,2024-06-04,Inspection,CM-002,300.0,10.8,Clutch adjustment,1,300.0,165.0,135.0,10.8,1,394.63,181.5,148.5,12.3
MNT-001513,VEH-01063,2024-06-23,Preventive,EM-001,300.0,0.8,Engine oil and filter replacement,2,600.0,165.0,135.0,12.5,3,831.99,181.5,148.5,16.6
MNT-001514,VEH-01063,2022-04-16,Inspection,CM-002,300.0,11.7,Clutch adjustment,2,600.0,165.0,135.0,12.5,3,663.28,181.5,148.5,16.6
MNT-001515,VEH-01064,2024-01-18,Overhaul,CM-001,300.0,0.9,Transmission fluid change,2,600.0,165.0,135.0,12.0,3,695.24,181.5,148.5,15.3
MNT-001516,VEH-01064,2023-12-03,Corrective,OVH-001,300.0,11.1,Fuel system cleaning,2,600.0,165.0,135.0,12.0,3,661.36,181.5,148.5,15.3
MNT-001517,VEH-01065,2022-05-20,Corrective,OVH-001,300.0,9.0,Tyre rotation and alignment,1,300.0,165.0,135.0,9.0,1,388.27,181.5,148.5,10.5
MNT-001518,VEH-01066,2022-09-16,Corrective,CM-002,300.0,2.9,Fuel system cleaning,1,300.0,165.0,135.0,2.9,1,410.82,181.5,148.5,4.5
MNT-001519,VEH-01067,2022-12-07,Emergency,CM-001,300.0,1.7,Battery check and replacement,1,300.0,165.0,135.0,1.7,1,351.91,181.5,148.5,2.2
MNT-001520,VEH-01068,2024-09-28,Overhaul,CM-001,300.0,12.2,Electrical wiring inspection,2,600.0,165.0,135.0,21.8,3,826.87,181.5,148.5,31.7
MNT-001521,VEH-01068,2024-03-18,Emergency,OVH-002,300.0,9.6,Fuel system cleaning,2,600.0,165.0,135.0,21.8,3,670.85,181.5,148.5,31.7
MNT-001522,VEH-01069,2024-02-13,Emergency,CM-002,300.0,10.5,Suspension overhaul,2,600.0,165.0,135.0,12.4,3,828.2,181.5,148.5,15.5
MNT-001523,VEH-01069,2023-07-28,Emergency,PM-002,300.0,1.9,Suspension overhaul,2,600.0,165.0,135.0,12.4,3,723.29,181.5,148.5,15.5
MNT-001524,VEH-01070,2022-06-24,Corrective,OVH-001,300.0,3.2,Engine oil and filter replacement,2,600.0,165.0,135.0,15.7,3,678.26,181.5,148.5,17.7
MNT-001525,VEH-01070,2023-11-24,Corrective,PM-001,300.0,12.5,Battery check and replacement,2,600.0,165.0,135.0,15.7,3,747.46,181.5,148.5,17.7
MNT-001526,VEH-01071,2023-03-20,Inspection,OVH-001,300.0,11.8,Fuel system cleaning,2,600.0,165.0,135.0,14.3,3,706.22,181.5,148.5,22.1
MNT-001527,VEH-01071,2024-10-14,Preventive,EM-001,300.0,2.5,Engine oil and filter replacement,2,600.0,165.0,135.0,14.3,3,711.28,181.5,148.5,22.1
MNT-001528,VEH-01072,2022-06-02,Emergency,CM-002,300.0,5.2,Brake pad replacement,1,300.0,165.0,135.0,5.2,1,357.66,181.5,148.5,7.9
MNT-001529,VEH-01073,2022-07-19,Preventive,CM-001,300.0,8.4,Air filter replacement,3,900.0,165.0,135.0,30.4,4,1206.82,181.5,148.5,34.0
MNT-001530,VEH-01073,2022-01-24,Corrective,PM-001,300.0,13.2,Air filter replacement,3,900.0,165.0,135.0,30.4,4,1135.57,181.5,148.5,34.0
MNT-001531,VEH-01073,2023-08-20,Inspection,OVH-002,300.0,8.8,Clutch adjustment,3,900.0,165.0,135.0,30.4,4,1074.05,181.5,148.5,34.0
MNT-001532,VEH-01075,2024-09-16,Inspection,PM-002,300.0,3.9,Emergency breakdown repair,2,600.0,165.0,135.0,10.5,2,769.86,181.5,148.5,16.7
MNT-001533,VEH-01075,2024-02-12,Corrective,INS-001,300.0,6.6,Annual safety inspection,2,600.0,165.0,135.0,10.5,2,788.91,181.5,148.5,16.7
MNT-001534,VEH-01076,2022-05-15,Inspection,CM-001,300.0,7.7,Brake pad replacement,1,300.0,165.0,135.0,7.7,1,354.54,181.5,148.5,8.7
MNT-001535,VEH-01077,2023-08-01,Overhaul,OVH-001,300.0,10.0,Battery check and replacement,2,600.0,165.0,135.0,23.3,3,734.44,181.5,148.5,35.2
MNT-001536,VEH-01077,2024-10-23,Inspection,CM-002,300.0,13.3,Transmission fluid change,2,600.0,165.0,135.0,23.3,3,681.94,181.5,148.5,35.2
MNT-001537,VEH-01079,2024-03-03,Emergency,INS-001,300.0,4.2,Clutch adjustment,2,600.0,165.0,135.0,5.9,3,692.61,181.5,148.5,7.3
MNT-001538,VEH-01079,2024-08-14,Emergency,PM-002,300.0,1.7,Brake pad replacement,2,600.0,165.0,135.0,5.9,3,782.6,181.5,148.5,7.3
MNT-001539,VEH-01080,2023-10-24,Corrective,PM-001,300.0,13.7,Brake pad replacement,2,600.0,165.0,135.0,19.1,3,692.66,181.5,148.5,27.8
